x,m
-2.825647250527965,a
-2.105263220527913,a
-2.1622263190218853,a
-1.454540104845935,a
-3.2426487039524767,a
-4.215253529955444,a
-1.4405131145658812,a
-1.877327799848876,a
-2.3699325659010855,a
-2.6719318282787405,a
-2.610099918883576,a
-4.4586033856616964,a
-3.917021364981895,a
-3.750101703877872,a
-3.066085307313295,a
-2.6047256676397677,a
-3.8804531862889857,a
-2.24466658107303,a
-2.72118059058313,a
-4.402217754247286,a
-2.1489291982725263,a
-3.7598802490313736,a
-3.088876382584205,a
-5.407643462326532,a
-3.3414672270564196,a
-1.1594908240571475,a
-3.940200865508249,a
-3.0780855773799085,a
-2.9867102048685004,a
-2.63891109187146,a
-0.6203321522687668,a
-2.992886667108675,a
-3.427366475935268,a
-2.7559268753400796,a
-2.499150898309228,a
-3.368801949687578,a
-1.5959410801202625,a
-3.025188005126736,a
-1.1722698077396432,a
-2.491771425069597,a
-1.4429605491392563,a
-2.9095625324545633,a
-2.661240786671216,a
-3.4880557106357486,a
-4.5023279357917145,a
-2.7225335139622744,a
-3.5651495429855773,a
-3.995074829927432,a
-4.73725923589852,a
-3.316460870658731,a
-2.767681676240074,a
-2.6791243386380033,a
-4.140201174877673,a
-3.047385611496941,a
-1.8518073463546922,a
-3.794676110131977,a
-2.648574003904144,a
-4.187734594009065,a
-1.847436946120504,a
-2.2186182944597745,a
-2.7803680005309865,a
-3.725283645136991,a
-5.394243650972952,a
-2.5953847477878185,a
-2.090408373443003,a
-2.559101693612029,a
-2.9689766404744815,a
-2.493874214823938,a
-1.1931484833843464,a
-2.3825060333620973,a
-1.526792206067061,a
-3.7802126808930057,a
-1.6264310328541394,a
-3.08934357484434,a
-2.450547210463583,a
-2.205432374415484,a
-2.2409979274599308,a
-4.352555885470705,a
-3.006661533917252,a
-1.9553528099304835,a
-3.9280665387805005,a
-3.0640597546812005,a
-1.6136902970652591,a
-4.020651583576453,a
-3.0338071835822573,a
-4.1906559566188815,a
-2.2589118130480874,a
-2.3201094667472866,a
-3.037715585300945,a
-0.5588164848034767,a
-2.350867532348418,a
-1.8088260672672776,a
-3.5798127916504576,a
-2.3374736539204184,a
-3.2273701443101532,a
-1.7624376328126516,a
-2.0014321754409528,a
-1.9069867993044456,a
-5.024088208848523,a
-4.298606164824511,a
-3.009122751754265,a
-4.69443518764162,a
-2.4893153239243078,a
-2.1981251659396532,a
-4.547663768681102,a
-2.196064086933077,a
-3.0249955827521515,a
-3.5805706701369844,a
-2.5942849078461867,a
-3.0527366737057617,a
-3.0585289050140267,a
-2.3951442555851927,a
-3.4066937606292385,a
-4.0040639343151945,a
-4.27151240382363,a
-2.8670089150275797,a
-1.6412034910796405,a
-3.048751338132218,a
-2.2283190501180608,a
-3.844158431560216,a
-2.1643734696527965,a
-2.573537767069108,a
-2.26731331574688,a
-1.8073024826448725,a
-2.7516658757792345,a
-4.9862009888999035,a
-4.5382746201689725,a
-2.594675071906183,a
-1.0783481328668407,a
-2.6322263800860117,a
-4.890877086020909,a
-3.639105581179379,a
-3.1495628882697413,a
-4.43824528874039,a
-1.6418617544474075,a
-1.0292376419184421,a
-0.8918299627662063,a
-2.8638831789335306,a
-3.721885332126888,a
-2.2260906025514142,a
-4.470713225277582,a
-2.881841661022888,a
-3.100690570067306,a
-2.256015474232969,a
-3.3723515800192736,a
-2.1310145305425863,a
-1.8571893831806254,a
-3.10597199583644,a
-3.178434701027672,a
-2.806988576986486,a
-3.532220839002654,a
-2.080846369283015,a
-4.067553425233992,a
-3.313176290544643,a
-5.2864285048283834,a
-4.775147048569954,a
-2.0246184962392313,a
-3.4692160888953665,a
-2.408140737231797,a
-2.4381223238975904,a
-3.7816819412273963,a
-2.5586905401859346,a
-1.4518712787362023,a
-5.789775998566547,a
-2.3621635193738713,a
-2.691786017536458,a
-2.3174225924910052,a
-2.4092738100369115,a
-2.968028740318933,a
-2.213802746752459,a
-2.266115316615066,a
-1.3057312067566251,a
-2.4478820745371124,a
-1.4632821781243632,a
-3.1568523771922368,a
-2.064288979154695,a
-2.6657242899333746,a
-2.9588052784483354,a
-4.110123779102602,a
-3.9393811009174424,a
-1.942709394036758,a
-4.127196458520729,a
-1.8285756847136736,a
-1.8098558960716598,a
-4.607519867969824,a
-3.8469190505141624,a
-2.5275215509828897,a
-4.342948372574144,a
-2.9431638686054793,a
-3.5359627984958033,a
-2.5770719271656715,a
-2.5222338025761606,a
-3.3209699356859237,a
-3.03126282165399,a
-1.7421646728447853,a
-5.546796815896595,a
-6.290276698857106,a
-4.2137726824536825,a
-2.154409142074715,a
-2.86888696715554,a
-1.8650616029599842,a
-4.152457104183394,a
-4.271504695741029,a
-5.218371021485603,a
-3.50723431368005,a
-3.381954058604487,a
-1.6519464171631328,a
-3.51863644190932,a
-2.602823801839343,a
-3.696335022181116,a
-1.7666180528379443,a
-3.265950994181428,a
-2.851114181812704,a
-4.133530429663483,a
-1.2599937635322749,a
-4.563242839275475,a
-2.7473149366821845,a
-2.869217047322593,a
-4.170496496982993,a
-3.009118289703844,a
-1.6237938551916373,a
-2.4149380272919903,a
-3.168322816208262,a
-2.284074811249725,a
-2.5354893897602695,a
-2.4508932547849245,a
-2.5344261491620688,a
-2.0921476551982803,a
-1.8787329611624068,a
-4.289506761331387,a
-2.344123771980799,a
-5.485132744787938,a
-3.46523623693594,a
-3.729482739242541,a
-2.1841915443995976,a
-1.7528531301946448,a
-2.723958032774796,a
-2.197059671926732,a
-0.6561849515562677,a
-4.4855423962822165,a
-3.550294341470441,a
-5.330004830187319,a
-2.7113414108793403,a
-2.976306008251945,a
-2.7703004324786447,a
-2.4806772806383663,a
-5.157360478222384,a
-2.953019788981944,a
-2.381716792954066,a
-1.271585761173434,a
-2.3534046895628684,a
-2.3557678211615602,a
-4.72348585705493,a
-2.733606173792539,a
-2.6116995818749764,a
-2.697926966346286,a
-2.7395033588321174,a
-2.401961903229598,a
-4.833398242603491,a
-3.574689378103489,a
-1.5766049790260979,a
-1.8262984220829066,a
-4.512660232333931,a
-1.1655621303190655,a
-2.4105655879798475,a
-4.131440588626473,a
-2.4336759927496043,a
-1.4542350468477492,a
-2.3934893080169606,a
-4.146057129577142,a
-3.6835136326150013,a
-2.4092979285348464,a
-1.6178058646934061,a
-1.5204607483221888,a
-4.432228729348379,a
-2.5275618383050418,a
-2.776831677321324,a
-2.9226387030881926,a
-2.9719537626837513,a
-2.351045759368837,a
-1.2228589113695523,a
-4.232549058606455,a
-2.97904093332421,a
-2.3914648915326264,a
-1.9110701016184366,a
-3.5120648292190007,a
-2.110000602780107,a
-0.12918474367747868,a
-2.455496351109279,a
0.07067027273417992,a
-4.4895496634842464,a
-3.460670439953243,a
-1.8193422322001231,a
-1.843401052123798,a
-4.183803654534621,a
-4.522276696031569,a
-2.5428061434977423,a
-5.086781934927048,a
-2.918776444865418,a
-1.0783704206990241,a
-3.2883512931650873,a
-3.3580192271244473,a
-3.037802269888851,a
-3.4704263839923364,a
-1.9173423153060019,a
-2.2425293080094626,a
-3.7389660769401587,a
-1.9520501024864656,a
-2.996070169138528,a
-5.020745117795829,a
-3.5254926093125536,a
-2.715320648979021,a
-1.3897951720575838,a
-3.632383734520863,a
-2.328244397818306,a
-4.733684091947952,a
-2.744753189653071,a
-3.9385895876958257,a
-2.770318202099573,a
-2.7647187067212586,a
-2.5456738632778864,a
-1.894159453927169,a
-1.8535484039468682,a
-2.457560093518919,a
-2.0664142625156696,a
-1.8223627719618307,a
-3.6710748941127624,a
-3.830511062880647,a
-4.1028156688127595,a
-3.5149724583777977,a
-4.044500307177767,a
-3.5163147179223824,a
-4.7088520026345515,a
-3.7272367503871995,a
-2.083938123802798,a
-0.7238987424039633,a
-1.9286579750450563,a
-2.0511948802522606,a
-4.122050211936012,a
-2.650007267191481,a
-3.8357148083127752,a
-3.6348654320732354,a
-2.531517136384415,a
-2.1513480411128283,a
-3.038712797165108,a
-3.6508320765064712,a
-3.570460752756867,a
-1.4773048937144808,a
-4.240039017330634,a
-4.961232772151017,a
-4.03774032940197,a
-3.3683430340748703,a
-2.4448267761659404,a
-1.9303509278382465,a
-4.102746331664765,a
-2.89833256721979,a
-3.638792953319249,a
-4.275233366621361,a
-1.2707974610310409,a
-2.5849432356186197,a
-3.578923709162661,a
-3.5652549848963977,a
-2.221406499946035,a
-3.476386882611008,a
-3.6573374933822707,a
-2.261304427630026,a
-3.03188437775041,a
-2.356287105010484,a
-3.0873034892817257,a
-1.9575696913556344,a
-2.4649270209978322,a
-3.1223780681445295,a
-2.912820248002877,a
-3.5340480800775644,a
-3.022547943108248,a
-3.5057894357658594,a
-2.1249926564434483,a
-1.9617505716324004,a
-2.1414842904783193,a
-2.365209084799487,a
-3.385223354738072,a
-2.1005708730046506,a
-3.2164705367418343,a
-2.7049503005282234,a
-2.992098531620371,a
-4.196017649814876,a
-4.261569478006894,a
-2.6285745164492678,a
-1.7409245164017946,a
-2.9473053141674113,a
-3.7729702580258895,a
-5.0772818572496625,a
-1.1705205779650067,a
-2.1053433094156917,a
-2.9661740702115633,a
-3.8760142500309733,a
-5.555048757973012,a
-1.4068664805097044,a
-1.9173300469042798,a
-3.9526611991577942,a
-2.386556073158818,a
-2.8768696434735563,a
-3.625142472220516,a
-1.5536147944836034,a
-4.027704117716638,a
-4.153652358909245,a
-3.6602761336658096,a
-3.5230242074517495,a
-3.513310357097853,a
-4.993203732840966,a
-2.3081190598938175,a
-3.055768912880972,a
-4.203786082022647,a
-3.9396782742174943,a
-2.9651922257346692,a
-4.817569948030211,a
-2.5496449208953607,a
-2.990115224709248,a
-3.516722735827923,a
-0.9657727673543173,a
-3.6047816882765513,a
-3.1987926989405975,a
-5.178728368421179,a
-1.9565230700721186,a
-3.8770204423479875,a
-1.5674719851557495,a
-4.572521325651393,a
-4.453683660101684,a
-2.86207872916778,a
-2.7421873072291847,a
-1.9698722808034692,a
-1.9539593257221624,a
-1.9361682173089805,a
-3.2589064445914375,a
-2.3833144670345456,a
-1.5743025591274886,a
-3.5770283231046656,a
-2.6405554529987536,a
-3.761697339133395,a
-6.1081980140374785,a
-2.390108231731291,a
-0.848630781966015,a
-2.3316390672918335,a
-3.2372823117624665,a
-3.054384115168695,a
-4.151684349088533,a
-3.2499897266489035,a
-2.8612955301951297,a
-3.4971016526974674,a
-3.4025351461908615,a
-3.0431129792529386,a
-2.9024014729230423,a
-0.634569697441155,a
-0.9557153021627012,a
-3.070285055284444,a
-2.887534800522337,a
-2.7754383657383506,a
-4.809116657783529,a
-3.338143473085509,a
-4.406672186785986,a
-2.227132259514016,a
-2.4598938246108415,a
-2.654248051997122,a
-3.165561658457003,a
-3.23822823035107,a
-3.6547357682514185,a
-3.0590049774939887,a
-1.649518482080025,a
-3.4935096477398084,a
-2.8475446754640967,a
-3.0971620315712336,a
-2.5022485224485767,a
-3.476343869155582,a
-1.2964978605973003,a
-3.9505220824900813,a
-2.371551032098444,a
-2.292984050168667,a
-5.345423632304096,a
-3.162058423009104,a
-2.363644019017772,a
-1.9525636155952257,a
-4.785011398957822,a
-2.1324511104760386,a
-3.3866801653419243,a
-3.2944079717855965,a
-4.697591318398788,a
-3.28444350215856,a
-2.6423952868253306,a
-2.550164214709536,a
-2.2937639610398053,a
-3.846383063195998,a
-3.028553005566615,a
-1.2737369991529175,a
-2.2705543484099957,a
-3.1762501112118304,a
-2.9759391147616756,a
-1.9303472998934512,a
-3.735390049810398,a
-2.532073163294807,a
-3.0393609491940334,a
-2.7531963063618625,a
-4.314820295903818,a
-2.2127790666305964,a
-1.9560806249598968,a
-1.7924538583104528,a
-4.5284368173826195,a
-2.100545415571867,a
-3.929320657268236,a
-5.020226834673101,a
-4.265660656736533,a
-2.984318928440407,a
-3.603745652494542,a
-1.388977813371497,a
-3.746963486390767,a
-1.7154563273943089,a
-2.53231286385878,a
-3.178860197201476,a
-2.8739088431404873,a
-2.460388489143016,a
-3.3505826660193456,a
-3.137039369168858,a
-3.095553252426879,a
-1.1191784592671454,a
-3.932053672802465,a
-2.4230586922670954,a
-1.0821607513947016,a
-4.075117830544225,a
-3.4535122756128116,a
-1.6272363699494747,a
-2.765525057155025,a
-3.9373535272752767,a
-1.6206520327603793,a
-2.435127501300987,a
-4.170928790479268,a
-2.3638080460334354,a
-5.0817932809996424,a
-4.773094729272482,a
-3.5095841403168255,a
-2.125277114263491,a
-3.9298174297021733,a
-4.3820019581035865,a
-2.2481476434081555,a
-0.3556996906172234,a
-2.8479242436415526,a
-3.2553698780404963,a
-2.5441505113649656,a
-2.067788531370844,a
-3.175658547677208,a
-4.158923241105393,a
-3.088448526593,a
-3.5609093664784077,a
-4.307805787483774,a
-3.298535597591794,a
-2.9696093114879396,a
-3.1572784247725147,a
-2.2664197265759207,a
-5.021846341751094,a
-3.606106141812575,a
-2.866727968307929,a
-4.425727518206013,a
-2.7148413018824717,a
-2.93589348844632,a
-4.802833478127021,a
-1.8892783463554315,a
-1.5006042022041721,a
-1.3927208195126362,a
-1.5529737584461325,a
-3.399414337064345,a
-3.8556769195296137,a
-4.196791184159478,a
-4.6784269840268555,a
-3.6722053093416798,a
-1.5887206477466707,a
-0.6329422566837981,a
-2.2262752710119145,a
-4.324296084193872,a
-2.7876549140717906,a
-3.8315272754235403,a
-3.6701603718433597,a
-4.335558668120926,a
-2.5620328004373785,a
-2.0080908505599355,a
-2.7520937598697843,a
-2.492045914247246,a
-2.124065865053702,a
-3.2121703211001122,a
-2.5530057147767287,a
-4.064514464607812,a
-3.036361443419387,a
-1.5357599763270726,a
-2.944391078161822,a
-3.4070814190438217,a
-0.9568335696425785,a
-2.4886691214686216,a
-2.6983704891036355,a
-2.746126212748601,a
-3.2865678696023326,a
-3.8364506115500396,a
-3.0454495952142633,a
-2.654960133154007,a
-4.382186808852142,a
-2.0849439891779307,a
-3.6560235359854545,a
-3.0521039972995547,a
-4.810243378122857,a
-2.7505944744792075,a
-2.76194883588689,a
-4.200486069729008,a
-1.6602261262860272,a
-3.002248323193264,a
-4.398998240911328,a
-3.114911121584937,a
-2.9756591000129773,a
-2.33534686910037,a
-2.773315449657798,a
-2.627147538913798,a
-3.343883696743554,a
-5.5904834616825685,a
-3.9469843532726814,a
-2.9315592785975237,a
-4.258705121268681,a
-2.3417613660524363,a
-0.011890510055623693,a
-1.4090936093119126,a
-2.548691960321278,a
-4.42791836231135,a
-2.5762638571280365,a
-2.2942018524585994,a
-4.3057618139434926,a
-3.9531379813464196,a
-3.453469771969737,a
-3.565966513405654,a
-3.2501185925184255,a
-3.4413345264116293,a
-5.085720220405811,a
-4.172307817496652,a
-3.7627851567339423,a
-1.7757947658703295,a
-4.301639240640109,a
-1.4782161971716004,a
-1.7323472735460566,a
-3.2862902380653356,a
-2.244789536413127,a
-2.8200690571510005,a
-2.5073070035103004,a
-1.4081969089987092,a
-1.529357215850782,a
-2.8518149368314374,a
-2.136087763570798,a
-2.1689787807843612,a
-3.289044969531379,a
-4.93710000049178,a
-2.686775546579201,a
-1.7146325220819763,a
-2.5654510077545845,a
-2.746103494257667,a
-3.353098636569725,a
-1.692006669778279,a
-2.600576938595032,a
-2.162008117254892,a
-5.5368291361331705,a
-1.1588627440572528,a
-3.579888376282797,a
-2.919548068814939,a
-3.8211632537489746,a
-4.12777653931275,a
-3.128894657672202,a
-5.1206713903975825,a
-2.819009672160383,a
-4.073545937632073,a
-4.359801798630935,a
-4.306721647449658,a
-3.7374259569183694,a
-3.4552326036292857,a
-2.0189252959148183,a
-3.2321086938409516,a
-4.479859680601578,a
-1.0502305834594683,a
-2.8673715947753995,a
-4.297189764926859,a
-3.432101901145098,a
-3.109183789862839,a
-2.431844814500341,a
-1.8009338626176847,a
-3.2287985521046423,a
-2.694379227624988,a
-1.5432589811032418,a
-2.294634590250104,a
-2.535141469574467,a
-2.632404164545705,a
-2.2225693521481524,a
-2.9547220647164885,a
-3.8894477979158832,a
-4.388817255768525,a
-3.171905113068906,a
-4.132477505434463,a
-2.962048445358445,a
-4.042221013518848,a
-3.4123697636230776,a
-2.8263599679973934,a
-3.8578525744694936,a
-3.9133833200593378,a
-4.057608661982438,a
-2.321982033413186,a
-3.453398493325735,a
-3.0026930097741724,a
-3.7932902703129137,a
-2.5779376324425063,a
-3.13759328676766,a
-2.8685919894056333,a
-3.529518825661593,a
-2.8211461534787317,a
-4.30833039446486,a
-2.402535505132732,a
-2.734654178599844,a
-4.201883605768481,a
-2.2839287734402234,a
-1.7479876675985195,a
-2.5773443903991486,a
-4.173852137489103,a
-1.071940315449397,a
-3.3930363694789096,a
-2.8792759688546745,a
-1.5763132939335458,a
-2.4737859721221085,a
-2.69888188632693,a
-2.689607750609234,a
-2.8936233588929867,a
-3.2229429872938873,a
-5.3310723028881,a
-4.349145135655971,a
-2.8320900716348723,a
-2.355550691197539,a
-2.3685387459397536,a
-2.241057630706657,a
-3.1189651807967804,a
-3.860478460195152,a
-1.6332497530666412,a
-0.6736533772026072,a
-1.9624374159026525,a
-2.303693593921767,a
-4.598073584151496,a
-4.442284030427954,a
-3.3421237826836823,a
-4.303320511142648,a
-3.633176507258973,a
-2.916890326097382,a
-3.6272048414933065,a
-3.584386235408739,a
-2.914472807219718,a
-2.3494102698304786,a
-2.5918715010233346,a
-2.1374074975255963,a
-2.2830375581370657,a
-3.252426685284996,a
-3.5465470419537297,a
-2.830548377896862,a
-2.441343285227969,a
-1.1178955774905843,a
-1.7419651750867782,a
-4.15458471929804,a
-4.043718767020595,a
-2.8479373144789983,a
-3.214206735196025,a
-3.2479595431127315,a
-2.157571421772097,a
-3.868328065159231,a
-2.6876442007472185,a
-3.586355755241554,a
-5.1257314504244045,a
-4.6446228285894735,a
-2.999501696662749,a
-2.909693504376921,a
-3.7554736536951383,a
-3.4778330067389733,a
-2.709819657284047,a
-5.615547117086496,a
-3.695021746693829,a
-1.290882344878673,a
-2.7893061800071264,a
-2.465353690200602,a
-2.625553348608018,a
-3.764012659165143,a
-1.0286025793157614,a
-3.1506525125924085,a
-1.3874246293518482,a
-2.7180721210075007,a
-4.141252485976015,a
-1.9122279966460742,a
-3.148809369482243,a
-3.5703301290259786,a
-4.027469085831591,a
-3.4623121507198378,a
-1.9070607114473577,a
-3.197371080876205,a
-4.220617358064242,a
-2.8680734476685865,a
-2.385186976425267,a
-2.1646339016687217,a
-3.9760305802625098,a
-2.68675538133455,a
-1.5002485086066948,a
-3.263392972291979,a
-2.0661377451233505,a
-2.6426582493968267,a
-2.7098146366103135,a
-1.6178521064300082,a
-3.063067507427578,a
-3.379587304099373,a
-3.4772952996912276,a
-3.9523782036321844,a
-1.9532776840688244,a
-4.396599210582476,a
-4.004661903797567,a
-2.5455389345923973,a
-2.239142543643289,a
-2.8088236614173883,a
-4.138713353809148,a
-1.8755630683150166,a
-2.1737794462362583,a
-2.7953816000631804,a
-1.9003601866373452,a
-5.4519849284910915,a
-3.704262661362731,a
-3.539872523765202,a
-3.3328719218955833,a
-3.6112540791758914,a
-3.285686679021664,a
-3.228663014125998,a
-1.6424225077538608,a
-3.762992557717947,a
-2.5830687009598527,a
-3.313603512573654,a
-3.3035277451117295,a
-4.0175569740613035,a
-2.587045251590995,a
-2.537859613849294,a
-4.167841125174486,a
-4.479613299750562,a
-1.8555647805454958,a
-2.453788201102042,a
-3.8221625081721142,a
-2.7582945626878574,a
-1.612195788528087,a
-3.4579720233937628,a
-3.42666366560097,a
-2.2234313047004184,a
-2.866270664179976,a
-3.2050589726733736,a
-3.2824106162270805,a
-1.8361557118416023,a
-2.704629576181772,a
-3.0558061873291154,a
-2.3250196056719625,a
-3.6285028374639303,a
-5.142928997680469,a
-2.206673777257338,a
-4.623058030421936,a
-2.0319151977105414,a
-3.7797959642259,a
-2.1426348882185318,a
-5.609732841859843,a
-2.877691638260424,a
-0.8660617644257349,a
-1.3497159314201814,a
-3.5510749017700296,a
-3.8058176511031556,a
-3.886458047777226,a
-5.90539233480792,a
-5.187868233082753,a
-1.6716501850385295,a
-4.729891897336435,a
-3.197721896007269,a
-4.142485569323742,a
-5.724520078975749,a
-2.8784798331365096,a
-3.8818124131117036,a
-1.5843104712504703,a
-3.1241375642568303,a
-3.8595668660135543,a
-3.4071496003123887,a
-4.149103166224562,a
